id,book_id,description,title,language_code,average_rating,ratings_count
208,6493208,Rebecca Skloot The Immortal Life of Henrietta Lacks The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,eng,4.04,377249
209,23807,"Thomas Harris The Silence of the Lambs The Silence of the Lambs  (Hannibal Lecter, #2)","The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,351107
210,345627,"Richelle Mead  Vampire Academy (Vampire Academy, #1)","Vampire Academy (Vampire Academy, #1)",en-US,4.14,248283
211,40102,Malcolm Gladwell Blink: The Power of Thinking Without Thinking Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196
212,6867,Ian McEwan Atonement Atonement,Atonement,eng,3.88,347006
213,485894,"Franz Kafka, Stanley Corngold Die Verwandlung The Metamorphosis",The Metamorphosis,eng,3.78,364933
214,561456,"Rick Riordan The Titan's Curse The Titan's Curse (Percy Jackson and the Olympians, #3)","The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,446668
215,9969571,Ernest Cline  Ready Player One,Ready Player One,eng,4.31,349423
216,3153910,Garth Stein The Art of Racing in the Rain The Art of Racing in the Rain,The Art of Racing in the Rain,eng,4.19,327409
217,21996,"Erik Larson, Tony Goldwyn The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,309385
218,13572249,"Sylvia Day Bared to You Bared to You (Crossfire, #1)","Bared to You (Crossfire, #1)",eng,4.19,222678
219,11127,"C.S. Lewis, Pauline Baynes The Chronicles of Narnia The Chronicles of Narnia (Chronicles of Narnia, #1-7)","The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,376385
220,3609760,Mark Cotta Vaz Twilight: The Complete Illustrated Movie Companion Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,291411
221,60748,"Dave Pelzer A Child Called ""It"": One Child's Courage to Survive A Child Called ""It"" (Dave Pelzer #1)","A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,311543
222,7869,"Robert Ludlum The Bourne Identity The Bourne Identity (Jason Bourne, #1)","The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122
223,249747,"Eoin Colfer Artemis Fowl Artemis Fowl (Artemis Fowl, #1)","Artemis Fowl (Artemis Fowl, #1)",eng,3.82,386923
224,6487308,"Lauren Kate Fallen Fallen (Fallen, #1)","Fallen (Fallen, #1)",en-US,3.74,395296
225,4406,John Steinbeck East of Eden   East of Eden,East of Eden,eng,4.35,320919
226,5886881,Gillian Flynn Dark Places Dark Places,Dark Places,eng,3.92,333452
227,5359,John Grisham The Client The Client,The Client,eng,3.97,320083
228,228333,"Emma McLaughlin, Nicola Kraus The Nanny Diaries The Nanny Diaries (Nanny, #1)","The Nanny Diaries (Nanny, #1)",eng,3.4,323762
229,24213,"Lewis Carroll, John Tenniel, Martin Gardner Alice's Adventures in Wonderland Alice's Adventures in Wonderland & Through the Looking-Glass",Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920
230,2156,"Jane Austen, James Kinsley, Deidre Shauna Lynch Persuasion Persuasion",Persuasion,eng,4.13,365425
231,556602,Tatiana de Rosnay Elle s'appelait Sarah Sarah's Key,Sarah's Key,eng,4.14,312444
232,43615,"Stephen King The Gunslinger The Gunslinger (The Dark Tower, #1)","The Gunslinger (The Dark Tower, #1)",en-US,3.99,332494
233,9712,"Gabriel García Márquez, Edith Grossman El amor en los tiempos del cólera Love in the Time of Cholera",Love in the Time of Cholera,eng,3.89,283806
234,439288,Laurie Halse Anderson Speak Speak,Speak,eng,4,360156
235,17802724,Liane Moriarty The Husband's Secret  The Husband's Secret,The Husband's Secret,eng,3.92,232106
236,1898,Jon Krakauer Into Thin Air: A Personal Account of the Mt. Everest Disaster Into Thin Air: A Personal Account of the Mount Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,291258
237,10592,Stephen King Carrie Carrie,Carrie,,3.93,356814
238,242006,Augusten Burroughs Running with Scissors Running with Scissors,Running with Scissors,en-US,3.7,293878
239,8908,Max Brooks World War Z: An Oral History of the Zombie War World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,en-US,4.01,312969
240,17212231,"Dan Brown Inferno Inferno (Robert Langdon, #4)","Inferno (Robert Langdon, #4)",eng,3.8,287533
241,47281,Lois Lowry Number the Stars Number the Stars,Number the Stars,eng,4.11,333638
242,13145,"James Patterson Along Came a Spider Along Came a Spider (Alex Cross, #1)","Along Came a Spider (Alex Cross, #1)",eng,4.08,311499
243,10614,Stephen King Misery Misery,Misery,en-GB,4.11,334647
244,66559,Gillian Flynn Sharp Objects Sharp Objects,Sharp Objects,en-US,3.92,207889
245,2839,Katherine Paterson Bridge to Terabithia Bridge to Terabithia,Bridge to Terabithia,eng,3.98,337644
246,30183,"P.C. Cast, Kristin Cast Marked Marked (House of Night, #1)","Marked (House of Night, #1)",en-US,3.79,360044
247,36072,Stephen R. Covey The 7 Habits of Highly Effective People The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,314700
248,1622,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey A Midsummer Night's Dream A Midsummer Night's Dream",A Midsummer Night's Dream,eng,3.94,334241
249,4588,Jonathan Safran Foer Extremely Loud and Incredibly Close Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,en-US,3.97,294726
250,11387515,R.J. Palacio Wonder Wonder,Wonder,eng,4.43,228538
251,233093,Dr. Seuss The Cat in the Hat The Cat in the Hat,The Cat in the Hat,eng,4.15,314016
252,11235712,"Marissa Meyer Cinder Cinder (The Lunar Chronicles, #1)","Cinder (The Lunar Chronicles, #1)",eng,4.15,427663
253,16160797,"Robert Galbraith, J.K. Rowling The Cuckoo's Calling The Cuckoo's Calling (Cormoran Strike, #1)","The Cuckoo's Calling (Cormoran Strike, #1)",en-US,3.83,297712
254,6068551,"Maggie Stiefvater Shiver Shiver (The Wolves of Mercy Falls, #1)","Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,356625
255,662,"Ayn Rand, Leonard Peikoff Atlas Shrugged Atlas Shrugged",Atlas Shrugged,eng,3.68,283295
256,49436,"Greg Mortenson, David Oliver Relin Three Cups of Tea  Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time",Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,283516
257,13023,"Jane Carruth, Lewis Carroll, Rene Cloke  Alice in Wonderland",Alice in Wonderland,eng,4.03,343252
258,1232,"Carlos Ruiz Zafón, Lucia Graves La sombra del viento The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)","The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,263685
259,7631105,"James Dashner The Scorch Trials The Scorch Trials (Maze Runner, #2)","The Scorch Trials (Maze Runner, #2)",eng,3.93,305643
260,4865,Dale Carnegie How to Win Friends and Influence People How to Win Friends and Influence People,How to Win Friends and Influence People,eng,4.13,282623
261,480479,Frances Mayes Under the Tuscan Sun Under the Tuscan Sun,Under the Tuscan Sun,eng,3.72,279264
262,19486412,Liane Moriarty Big Little Lies Big Little Lies,Big Little Lies,eng,4.2,306186
263,24337,Gail Carson Levine Ella Enchanted Ella Enchanted,Ella Enchanted,eng,3.97,339117
264,3876,Ernest Hemingway The Sun Also Rises The Sun Also Rises,The Sun Also Rises,en-US,3.83,284988
265,14891,Betty  Smith A Tree Grows In Brooklyn  A Tree Grows in Brooklyn,A Tree Grows in Brooklyn,eng,4.24,291909
266,13148,"James Patterson Kiss the Girls Kiss the Girls (Alex Cross, #2)","Kiss the Girls (Alex Cross, #2)",eng,3.93,274639
267,21853621,Kristin Hannah The Nightingale The Nightingale,The Nightingale,eng,4.54,253606
268,6334,Kazuo Ishiguro Never Let Me Go Never Let Me Go,Never Let Me Go,eng,3.8,294123
269,366522,"Cecelia Ahern PS, I Love You P.S. I Love You",P.S. I Love You,en-US,4.01,262921
270,12873,"Daphne du Maurier, Sally Beauman Rebecca Rebecca",Rebecca,en-US,4.2,177384
271,18373,Daniel Keyes Flowers for Algernon Flowers for Algernon,Flowers for Algernon,en-US,4.07,313044
272,6952,"Laura Esquivel, Thomas  Christensen, Carol Christensen Como agua para chocolate Like Water for Chocolate",Like Water for Chocolate,en-US,3.94,263199
273,1103,Lisa See Snow Flower and the Secret Fan Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,eng,4.05,280475
274,22034,"Mario Puzo, Robert Thompson, Peter Bart The Godfather The Godfather",The Godfather,eng,4.36,256480
275,49750,John Green An Abundance of Katherines An Abundance of Katherines,An Abundance of Katherines,eng,3.63,312754
276,29579,Isaac Asimov Foundation Foundation (Foundation #1),Foundation (Foundation #1),eng,4.13,279688
277,15783514,Neil Gaiman The Ocean at the End of the Lane The Ocean at the End of the Lane,The Ocean at the End of the Lane,eng,3.99,293844
278,30118,Shel Silverstein A Light in the Attic A Light in the Attic,A Light in the Attic,eng,4.34,297861
279,29056083,"John Tiffany, Jack Thorne, J.K. Rowling Harry Potter and the Cursed Child, Parts One and Two Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)","Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,3.75,270603
280,11614718,"Lauren Oliver Delirium Delirium (Delirium, #1)","Delirium (Delirium, #1)",eng,3.99,256975
281,32499,John Grisham The Pelican Brief The Pelican Brief,The Pelican Brief,eng,3.95,288376
282,17061,Neil Gaiman Coraline Coraline,Coraline,eng,4.03,316379
283,12067,"Terry Pratchett, Neil Gaiman Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,4.25,298304
284,70401,Jack Kerouac On the Road On the Road,On the Road,eng,3.64,246602
285,16181775,"Graeme Simsion The Rosie Project The Rosie Project (Don Tillman, #1)","The Rosie Project (Don Tillman, #1)",eng,4.01,251703
286,3063499,Nicholas Sparks The Lucky One The Lucky One,The Lucky One,en-US,4.1,267166
287,2122,"Ayn Rand, Leonard Peikoff The Fountainhead The Fountainhead",The Fountainhead,eng,3.85,244545
288,19691,"Tom Clancy The Hunt for Red October The Hunt for Red October (Jack Ryan Universe, #4)","The Hunt for Red October (Jack Ryan Universe, #4)",,4.01,270318
289,76620,"Richard Adams Watership Down Watership Down (Watership Down, #1)","Watership Down (Watership Down, #1)",eng,4.05,292426
290,10335308,Mindy Kaling Is Everyone Hanging Out Without Me? (And Other Concerns) Is Everyone Hanging Out Without Me? (And Other Concerns),Is Everyone Hanging Out Without Me? (And Other Concerns),eng,3.84,290674
291,3591262,Abraham Verghese Cutting for Stone Cutting for Stone,Cutting for Stone,eng,4.28,258319
292,140225,"C.S. Lewis, Pauline Baynes The Voyage of the Dawn Treader The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",eng,4.08,306492
293,295,Robert Louis Stevenson Treasure Island Treasure Island,Treasure Island,eng,3.82,268012
294,9520360,"Rick Riordan The Son of Neptune  The Son of Neptune (The Heroes of Olympus, #2)","The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,299980
295,10644930,Stephen King 23337 23337,11/22/1963,eng,4.29,258464
296,4948,Eric Carle The Very Hungry Caterpillar The Very Hungry Caterpillar Board Book,The Very Hungry Caterpillar Board Book,eng,4.29,296952
297,135479,Kurt Vonnegut Jr. Cat's Cradle Cat's Cradle,Cat's Cradle,eng,4.18,238940
298,2493,"H.G. Wells, Greg Bear, Carlo Pagetti The Time Machine The Time Machine",The Time Machine,eng,3.87,276076
299,7933292,"Todd Burpo, Lynn Vincent  Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back",Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,eng,4.01,228371
300,39999,John Boyne The Boy in the Striped Pyjamas The Boy in the Striped Pajamas,The Boy in the Striped Pajamas,eng,4.1,285692
301,4900,Joseph Conrad Heart of Darkness Heart of Darkness,Heart of Darkness,eng,3.42,255576
302,7812659,Nicholas Sparks Safe Haven Safe Haven,Safe Haven,eng,4.19,255531
303,52529,"Rhonda Byrne The Secret The Secret (The Secret, #1)","The Secret (The Secret, #1)",eng,3.62,241537
304,227711,Wally Lamb I Know This Much Is True  I Know This Much Is True,I Know This Much Is True,eng,4.17,246917
305,10583,Stephen King Pet Sematary Pet Sematary,Pet Sematary,eng,3.91,256383
306,5203,Wally Lamb She's Come Undone She's Come Undone,She's Come Undone,en-US,3.84,259576
307,1215032,"Patrick Rothfuss The Wise Man's Fear The Wise Man's Fear (The Kingkiller Chronicle, #2)","The Wise Man's Fear (The Kingkiller Chronicle, #2)",eng,4.57,245686
308,33724,Sophie Kinsella Can You Keep a Secret? Can You Keep a Secret?,Can You Keep a Secret?,en-US,3.83,278747
309,6752378,"Cassandra Clare City of Fallen Angels City of Fallen Angels (The Mortal Instruments, #4)","City of Fallen Angels (The Mortal Instruments, #4)",en-US,4.16,341826
310,14748,"Jennifer Weiner Good in Bed Good in Bed (Cannie Shapiro, #1)","Good in Bed (Cannie Shapiro, #1)",en-US,3.7,248804
311,3412,Colleen McCullough The Thorn Birds The Thorn Birds,The Thorn Birds,eng,4.22,255651
312,2213661,"Neil Gaiman, Dave McKean The Graveyard Book The Graveyard Book",The Graveyard Book,en-US,4.12,302303
313,13158800,M.L. Stedman The Light Between Oceans The Light Between Oceans,The Light Between Oceans,eng,4,243526
314,28194,"Cornelia Funke, Anthea Bell Tintenherz Inkheart (Inkworld, #1)","Inkheart (Inkworld, #1)",en-US,3.86,285011
315,4894,"Spencer Johnson, Kenneth H. Blanchard Who Moved My Cheese? Who Moved My Cheese?",Who Moved My Cheese?,eng,3.74,237272
316,9791,Bill Bryson A Walk in the Woods A Walk in the Woods,A Walk in the Woods,eng,4.05,250192
317,13214,Maya Angelou I Know Why the Caged Bird Sings I Know Why the Caged Bird Sings,I Know Why the Caged Bird Sings,en-US,4.19,270859
318,15818107,Christina Baker Kline Orphan Train Orphan Train,Orphan Train,eng,4.14,226091
319,8755776,"Cassandra Clare City of Lost Souls City of Lost Souls (The Mortal Instruments, #5)","City of Lost Souls (The Mortal Instruments, #5)",eng,4.3,300553
320,13526165,"Maria Semple Where'd You Go, Bernadette Where'd You Go, Bernadette","Where'd You Go, Bernadette",eng,3.9,215453
321,10365,Wilson Rawls Where the Red Fern Grows Where the Red Fern Grows,Where the Red Fern Grows,,4.04,268548
322,14497,Neil Gaiman Neverwhere Neverwhere,Neverwhere,eng,4.18,268318
323,9717,"Milan Kundera, Michael Henry Heim Nesnesitelná lehkost bytí The Unbearable Lightness of Being",The Unbearable Lightness of Being,eng,4.08,205279
324,16068905,Rainbow Rowell  Fangirl,Fangirl,eng,4.12,340379
325,4473,John Irving A Prayer for Owen Meany A Prayer for Owen Meany,A Prayer for Owen Meany,eng,4.22,226964
326,32234,Janet Fitch White Oleander White Oleander,White Oleander,eng,3.93,245674
327,9275658,"Marie Lu Legend Legend (Legend, #1)","Legend (Legend, #1)",eng,4.19,299998
328,14866,Jodi Picoult Nineteen Minutes Nineteen Minutes,Nineteen Minutes,eng,4.1,235978
329,2318271,"Randy Pausch, Jeffrey Zaslow The Last Lecture The Last Lecture",The Last Lecture,eng,4.25,241869
330,228665,"Robert Jordan The Eye of the World The Eye of the World (Wheel of Time, #1)","The Eye of the World (Wheel of Time, #1)",eng,4.18,260184
331,10916,Jodi Picoult The Pact The Pact,The Pact,en-US,4,221225
332,65605,"C.S. Lewis The magician's nephew The Magician's Nephew (Chronicles of Narnia, #6)","The Magician's Nephew (Chronicles of Narnia, #6)",eng,4.01,268355
333,2153405,Lisa Genova Still Alice Still Alice,Still Alice,eng,4.3,223432
334,13596809,"Sylvia Day Reflected in You Reflected in You (Crossfire, #2)","Reflected in You (Crossfire, #2)",eng,4.33,252564
335,6689,"Roald Dahl, Quentin Blake James and the Giant Peach James and the Giant Peach",James and the Giant Peach,eng,3.99,270402
336,13137,"James Patterson 1st To Die 1st to Die (Women's Murder Club, #1)","1st to Die (Women's Murder Club, #1)",en-US,4.05,233984
337,13,Douglas Adams The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story The Ultimate Hitchhiker's Guide to the Galaxy,The Ultimate Hitchhiker's Guide to the Galaxy,eng,4.37,222842
338,6280118,David Nicholls One Day One Day,One Day,eng,3.77,222926
339,32929,"Margaret Wise Brown, Clement Hurd  Goodnight Moon",Goodnight Moon,en-US,4.27,244842
340,7747374,"Pittacus Lore I Am Number Four I Am Number Four (Lorien Legacies, #1)","I Am Number Four (Lorien Legacies, #1)",en-US,3.94,253437
341,1371,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox Ἰλιάς The Iliad",The Iliad,eng,3.83,241088
342,13497818,J.K. Rowling The Casual Vacancy The Casual Vacancy,The Casual Vacancy,eng,3.28,231835
343,24192,John Grisham The Runaway Jury The Runaway Jury,The Runaway Jury,eng,3.96,222712
344,4138,David Sedaris Naked Naked,Naked,en-US,4.08,201337
345,45978,"Christopher Paolini Eldest Eldest (The Inheritance Cycle, #2)","Eldest (The Inheritance Cycle, #2)",en-US,3.96,250000
346,236093,"L. Frank Baum, W.W. Denslow The Wonderful Wizard of Oz The Wonderful Wizard of Oz (Oz, #1)","The Wonderful Wizard of Oz (Oz, #1)",eng,3.98,247521
347,121749,"C.S. Lewis Prince Caspian: The Return to Narnia Prince Caspian (Chronicles of Narnia, #2)","Prince Caspian (Chronicles of Narnia, #2)",eng,3.96,250221
348,16143347,E. Lockhart We Were Liars We Were Liars,We Were Liars,eng,3.85,273442
349,11590,Stephen King Salem's Lot 'Salem's Lot,'Salem's Lot,en-GB,3.99,228680
350,7745,"Hunter S. Thompson, Ralph Steadman Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream Fear and Loathing in Las Vegas",Fear and Loathing in Las Vegas,eng,4.08,232489
